boundary_id,date,bin,n
10_13,2024-04-19,-1775,0
10_13,2024-04-19,-1725,0
10_13,2024-04-19,-1675,0
10_13,2024-04-19,-1625,0
10_13,2024-04-19,-1575,0
10_13,2024-04-19,-1525,0
10_13,2024-04-19,-1475,0
10_13,2024-04-19,-1425,0
10_13,2024-04-19,-1375,0
10_13,2024-04-19,-1325,0
10_13,2024-04-19,-1275,0
10_13,2024-04-19,-1225,0
10_13,2024-04-19,-1175,0
10_13,2024-04-19,-1125,0
10_13,2024-04-19,-1075,0
10_13,2024-04-19,-1025,0
10_13,2024-04-19,-975,0
10_13,2024-04-19,-925,0
10_13,2024-04-19,-875,0
10_13,2024-04-19,-825,0
10_13,2024-04-19,-775,0
10_13,2024-04-19,-725,0
10_13,2024-04-19,-675,0
10_13,2024-04-19,-625,0
10_13,2024-04-19,-575,0
10_13,2024-04-19,-525,0
10_13,2024-04-19,-475,0
10_13,2024-04-19,-425,0
10_13,2024-04-19,-375,0
10_13,2024-04-19,-325,0
10_13,2024-04-19,-275,1
10_13,2024-04-19,-225,0
10_13,2024-04-19,-175,0
10_13,2024-04-19,-125,0
10_13,2024-04-19,-75,0
10_13,2024-04-19,-25,0
10_13,2024-04-19,25,0
10_13,2024-04-19,75,0
10_13,2024-04-19,125,0
10_13,2024-04-19,175,0
10_13,2024-04-19,225,0
10_13,2024-04-19,275,0
10_13,2024-04-19,325,0
10_13,2024-04-19,375,0
10_13,2024-04-19,425,0
10_13,2024-04-19,475,0
10_13,2024-04-19,525,0
10_13,2024-04-19,575,1
10_13,2024-04-19,625,0
10_13,2024-04-19,675,1
10_13,2024-04-19,725,0
10_13,2024-04-19,775,0
10_13,2024-04-19,825,0
10_13,2024-04-19,875,0
10_13,2024-04-19,925,0
10_13,2024-04-19,975,1
10_13,2024-04-19,1025,0
10_13,2024-04-19,1075,0
10_13,2024-04-19,1125,0
10_13,2024-04-19,1175,0
10_13,2024-04-19,1225,0
10_13,2024-04-19,1275,0
10_13,2024-04-19,1325,0
10_13,2024-04-19,1375,2
10_13,2024-04-19,1425,0
10_13,2024-04-19,1475,0
10_13,2024-04-19,1525,0
10_13,2024-04-19,1575,0
10_13,2024-04-19,1625,0
10_13,2024-04-19,1675,0
10_13,2024-04-19,1725,0
10_13,2024-04-19,1775,1
10_13,2024-04-19,1825,0
10_13,2024-04-19,1875,0
10_13,2024-04-19,1925,0
10_13,2024-04-19,1975,0
10_13,2024-04-22,-1975,0
10_13,2024-04-22,-1925,0
10_13,2024-04-22,-1875,0
10_13,2024-04-22,-1825,0
10_13,2024-04-22,-1775,0
10_13,2024-04-22,-1725,0
10_13,2024-04-22,-1675,1
10_13,2024-04-22,-1625,0
10_13,2024-04-22,-1575,0
10_13,2024-04-22,-1525,0
10_13,2024-04-22,-1475,2
10_13,2024-04-22,-1425,0
10_13,2024-04-22,-1375,0
10_13,2024-04-22,-1325,0
10_13,2024-04-22,-1275,0
10_13,2024-04-22,-1225,0
10_13,2024-04-22,-1175,0
10_13,2024-04-22,-1125,0
10_13,2024-04-22,-1075,0
10_13,2024-04-22,-1025,0
10_13,2024-04-22,-975,0
10_13,2024-04-22,-925,0
10_13,2024-04-22,-875,0
10_13,2024-04-22,-825,0
10_13,2024-04-22,-775,1
10_13,2024-04-22,-725,0
10_13,2024-04-22,-675,0
10_13,2024-04-22,-625,0
10_13,2024-04-22,-575,0
10_13,2024-04-22,-525,0
10_13,2024-04-22,-475,0
10_13,2024-04-22,-425,0
10_13,2024-04-22,-375,0
10_13,2024-04-22,-325,0
10_13,2024-04-22,-275,0
10_13,2024-04-22,-225,0
10_13,2024-04-22,-175,0
10_13,2024-04-22,-125,0
10_13,2024-04-22,-75,0
10_13,2024-04-22,-25,0
10_13,2024-04-22,25,0
10_13,2024-04-22,75,0
10_13,2024-04-22,125,0
10_13,2024-04-22,175,0
10_13,2024-04-22,225,0
10_13,2024-04-22,275,0
10_13,2024-04-22,325,1
10_13,2024-04-22,375,0
10_13,2024-04-22,425,0
10_13,2024-04-22,475,0
10_13,2024-04-22,525,0
10_13,2024-04-22,575,0
10_13,2024-04-22,625,0
10_13,2024-04-22,675,0
10_13,2024-04-22,725,0
10_13,2024-04-22,775,1
10_13,2024-04-22,825,0
10_13,2024-04-22,875,0
10_13,2024-04-22,925,0
10_13,2024-04-22,975,0
10_13,2024-04-22,1025,0
10_13,2024-04-22,1075,0
10_13,2024-04-22,1125,0
10_13,2024-04-22,1175,0
10_13,2024-04-22,1225,0
10_13,2024-04-22,1275,0
10_13,2024-04-22,1325,0
10_13,2024-04-22,1375,0
10_13,2024-04-22,1425,0
10_13,2024-04-22,1475,0
10_13,2024-04-22,1525,0
10_13,2024-04-22,1575,0
10_13,2024-04-22,1625,0
10_13,2024-04-22,1675,0
10_13,2024-04-22,1725,0
10_13,2024-04-22,1775,0
10_13,2024-04-22,1825,0
10_13,2024-04-22,1875,0
10_13,2024-04-22,1925,0
10_13,2024-04-22,1975,0
10_13,2024-04-28,-1975,0
10_13,2024-04-28,-1925,0
10_13,2024-04-28,-1875,0
10_13,2024-04-28,-1825,0
10_13,2024-04-28,-1775,0
10_13,2024-04-28,-1725,0
10_13,2024-04-28,-1675,0
10_13,2024-04-28,-1625,0
10_13,2024-04-28,-1575,0
10_13,2024-04-28,-1525,0
10_13,2024-04-28,-1475,0
10_13,2024-04-28,-1425,0
10_13,2024-04-28,-1375,0
10_13,2024-04-28,-1325,0
10_13,2024-04-28,-1275,0
10_13,2024-04-28,-1225,0
10_13,2024-04-28,-1175,0
10_13,2024-04-28,-1125,0
10_13,2024-04-28,-1075,0
10_13,2024-04-28,-1025,0
10_13,2024-04-28,-975,0
10_13,2024-04-28,-925,2
10_13,2024-04-28,-875,1
10_13,2024-04-28,-825,4
10_13,2024-04-28,-775,0
10_13,2024-04-28,-725,1
10_13,2024-04-28,-675,0
10_13,2024-04-28,-625,0
10_13,2024-04-28,-575,0
10_13,2024-04-28,-525,0
10_13,2024-04-28,-475,1
10_13,2024-04-28,-425,0
10_13,2024-04-28,-375,0
10_13,2024-04-28,-325,0
10_13,2024-04-28,-275,0
10_13,2024-04-28,-225,0
10_13,2024-04-28,-175,0
10_13,2024-04-28,-125,0
10_13,2024-04-28,-75,0
10_13,2024-04-28,-25,0
10_13,2024-04-28,25,0
10_13,2024-04-28,75,0
10_13,2024-04-28,125,0
10_13,2024-04-28,175,0
10_13,2024-04-28,225,0
10_13,2024-04-28,275,0
10_13,2024-04-28,325,1
10_13,2024-04-28,375,0
10_13,2024-04-28,425,0
10_13,2024-04-28,475,0
10_13,2024-04-28,525,0
10_13,2024-04-28,575,0
10_13,2024-04-28,625,0
10_13,2024-04-28,675,1
10_13,2024-04-28,725,1
10_13,2024-04-28,775,1
10_13,2024-04-28,825,0
10_13,2024-04-28,875,0
10_13,2024-04-28,925,5
10_13,2024-04-28,975,1
10_13,2024-04-28,1025,0
10_13,2024-04-28,1075,0
10_13,2024-04-28,1125,0
10_13,2024-04-28,1175,4
10_13,2024-04-28,1225,0
10_13,2024-04-28,1275,1
10_13,2024-04-28,1325,0
10_13,2024-04-28,1375,1
10_13,2024-04-28,1425,0
10_13,2024-04-28,1475,0
10_13,2024-04-28,1525,1
10_13,2024-04-28,1575,0
10_13,2024-04-28,1625,0
10_13,2024-04-28,1675,0
10_13,2024-04-28,1725,0
10_13,2024-04-28,1775,1
10_13,2024-04-28,1825,0
10_13,2024-04-28,1875,0
10_13,2024-04-28,1925,3
10_13,2024-04-28,1975,1
10_13,2024-05-01,-1975,0
10_13,2024-05-01,-1925,0
10_13,2024-05-01,-1875,0
10_13,2024-05-01,-1825,0
10_13,2024-05-01,-1775,0
10_13,2024-05-01,-1725,0
10_13,2024-05-01,-1675,0
10_13,2024-05-01,-1625,0
10_13,2024-05-01,-1575,0
10_13,2024-05-01,-1525,0
10_13,2024-05-01,-1475,0
10_13,2024-05-01,-1425,0
10_13,2024-05-01,-1375,0
10_13,2024-05-01,-1325,0
10_13,2024-05-01,-1275,0
10_13,2024-05-01,-1225,0
10_13,2024-05-01,-1175,0
10_13,2024-05-01,-1125,0
10_13,2024-05-01,-1075,0
10_13,2024-05-01,-1025,0
10_13,2024-05-01,-975,0
10_13,2024-05-01,-925,0
10_13,2024-05-01,-875,0
10_13,2024-05-01,-825,1
10_13,2024-05-01,-775,0
10_13,2024-05-01,-725,0
10_13,2024-05-01,-675,0
10_13,2024-05-01,-625,0
10_13,2024-05-01,-575,0
10_13,2024-05-01,-525,2
10_13,2024-05-01,-475,0
10_13,2024-05-01,-425,0
10_13,2024-05-01,-375,0
10_13,2024-05-01,-325,1
10_13,2024-05-01,-275,0
10_13,2024-05-01,-225,0
10_13,2024-05-01,-175,0
10_13,2024-05-01,-125,0
10_13,2024-05-01,-75,0
10_13,2024-05-01,-25,0
10_13,2024-05-01,25,0
10_13,2024-05-01,75,0
10_13,2024-05-01,125,0
10_13,2024-05-01,175,0
10_13,2024-05-01,225,0
10_13,2024-05-01,275,0
10_13,2024-05-01,325,0
10_13,2024-05-01,375,0
10_13,2024-05-01,425,0
10_13,2024-05-01,475,0
10_13,2024-05-01,525,0
10_13,2024-05-01,575,0
10_13,2024-05-01,625,0
10_13,2024-05-01,675,0
10_13,2024-05-01,725,0
10_13,2024-05-01,775,0
10_13,2024-05-01,825,0
10_13,2024-05-01,875,0
10_13,2024-05-01,925,0
10_13,2024-05-01,975,0
10_13,2024-05-01,1025,0
10_13,2024-05-01,1075,0
10_13,2024-05-01,1125,0
10_13,2024-05-01,1175,0
10_13,2024-05-01,1225,0
10_13,2024-05-01,1275,0
10_13,2024-05-01,1325,0
10_13,2024-05-01,1375,0
10_13,2024-05-01,1425,0
10_13,2024-05-01,1475,0
10_13,2024-05-01,1525,0
10_13,2024-05-01,1575,0
10_13,2024-05-01,1625,0
10_13,2024-05-01,1675,0
10_13,2024-05-01,1725,0
10_13,2024-05-01,1775,0
10_13,2024-05-01,1825,0
10_13,2024-05-01,1875,0
10_13,2024-05-01,1925,0
10_13,2024-05-01,1975,0
10_13,2024-05-07,-1975,0
10_13,2024-05-07,-1925,0
10_13,2024-05-07,-1875,0
10_13,2024-05-07,-1825,0
10_13,2024-05-07,-1775,0
10_13,2024-05-07,-1725,0
10_13,2024-05-07,-1675,0
10_13,2024-05-07,-1625,0
10_13,2024-05-07,-1575,0
10_13,2024-05-07,-1525,0
10_13,2024-05-07,-1475,0
10_13,2024-05-07,-1425,0
10_13,2024-05-07,-1375,0
10_13,2024-05-07,-1325,0
10_13,2024-05-07,-1275,0
10_13,2024-05-07,-1225,0
10_13,2024-05-07,-1175,0
10_13,2024-05-07,-1125,0
10_13,2024-05-07,-1075,0
10_13,2024-05-07,-1025,0
10_13,2024-05-07,-975,0
10_13,2024-05-07,-925,0
10_13,2024-05-07,-875,0
10_13,2024-05-07,-825,0
10_13,2024-05-07,-775,0
10_13,2024-05-07,-725,0
10_13,2024-05-07,-675,0
10_13,2024-05-07,-625,0
10_13,2024-05-07,-575,0
10_13,2024-05-07,-525,0
10_13,2024-05-07,-475,0
10_13,2024-05-07,-425,0
10_13,2024-05-07,-375,0
10_13,2024-05-07,-325,0
10_13,2024-05-07,-275,0
10_13,2024-05-07,-225,0
10_13,2024-05-07,-175,0
10_13,2024-05-07,-125,0
10_13,2024-05-07,-75,0
10_13,2024-05-07,-25,0
10_13,2024-05-07,25,0
10_13,2024-05-07,75,0
10_13,2024-05-07,125,2
10_13,2024-05-07,175,0
10_13,2024-05-07,225,0
10_13,2024-05-07,275,0
10_13,2024-05-07,325,0
10_13,2024-05-07,375,0
10_13,2024-05-07,425,0
10_13,2024-05-07,475,0
10_13,2024-05-07,525,0
10_13,2024-05-07,575,0
10_13,2024-05-07,625,0
10_13,2024-05-07,675,0
10_13,2024-05-07,725,0
10_13,2024-05-07,775,1
10_13,2024-05-07,825,0
10_13,2024-05-07,875,0
10_13,2024-05-07,925,0
10_13,2024-05-07,975,0
10_13,2024-05-07,1025,1
10_13,2024-05-07,1075,0
10_13,2024-05-07,1125,0
10_13,2024-05-07,1175,0
10_13,2024-05-07,1225,0
10_13,2024-05-07,1275,0
10_13,2024-05-07,1325,0
10_13,2024-05-07,1375,0
10_13,2024-05-07,1425,0
10_13,2024-05-07,1475,0
10_13,2024-05-07,1525,0
10_13,2024-05-07,1575,0
10_13,2024-05-07,1625,0
10_13,2024-05-07,1675,0
10_13,2024-05-07,1725,0
10_13,2024-05-07,1775,0
10_13,2024-05-07,1825,0
10_13,2024-05-07,1875,0
10_13,2024-05-07,1925,1
10_13,2024-05-07,1975,0
10_13,2024-05-10,-1975,0
10_13,2024-05-10,-1925,0
10_13,2024-05-10,-1875,1
10_13,2024-05-10,-1825,0
10_13,2024-05-10,-1775,0
10_13,2024-05-10,-1725,0
10_13,2024-05-10,-1675,0
10_13,2024-05-10,-1625,0
10_13,2024-05-10,-1575,0
10_13,2024-05-10,-1525,0
10_13,2024-05-10,-1475,0
10_13,2024-05-10,-1425,0
10_13,2024-05-10,-1375,0
10_13,2024-05-10,-1325,0
10_13,2024-05-10,-1275,0
10_13,2024-05-10,-1225,0
10_13,2024-05-10,-1175,0
10_13,2024-05-10,-1125,0
10_13,2024-05-10,-1075,0
10_13,2024-05-10,-1025,0
10_13,2024-05-10,-975,0
10_13,2024-05-10,-925,0
10_13,2024-05-10,-875,0
10_13,2024-05-10,-825,0
10_13,2024-05-10,-775,0
10_13,2024-05-10,-725,2
10_13,2024-05-10,-675,0
10_13,2024-05-10,-625,0
10_13,2024-05-10,-575,0
10_13,2024-05-10,-525,0
10_13,2024-05-10,-475,0
10_13,2024-05-10,-425,0
10_13,2024-05-10,-375,0
10_13,2024-05-10,-325,0
10_13,2024-05-10,-275,0
10_13,2024-05-10,-225,0
10_13,2024-05-10,-175,0
10_13,2024-05-10,-125,0
10_13,2024-05-10,-75,0
10_13,2024-05-10,-25,0
10_13,2024-05-10,25,0
10_13,2024-05-10,75,0
10_13,2024-05-10,125,0
10_13,2024-05-10,175,0
10_13,2024-05-10,225,0
10_13,2024-05-10,275,0
10_13,2024-05-10,325,0
10_13,2024-05-10,375,0
10_13,2024-05-10,425,0
10_13,2024-05-10,475,0
10_13,2024-05-10,525,0
10_13,2024-05-10,575,0
10_13,2024-05-10,625,0
10_13,2024-05-10,675,0
10_13,2024-05-10,725,1
10_13,2024-05-10,775,0
10_13,2024-05-10,825,1
10_13,2024-05-10,875,2
10_13,2024-05-10,925,0
10_13,2024-05-10,975,0
10_13,2024-05-10,1025,0
10_13,2024-05-10,1075,1
10_13,2024-05-10,1125,0
10_13,2024-05-10,1175,0
10_13,2024-05-10,1225,0
10_13,2024-05-10,1275,0
10_13,2024-05-10,1325,0
10_13,2024-05-10,1375,0
10_13,2024-05-10,1425,0
10_13,2024-05-10,1475,0
10_13,2024-05-10,1525,0
10_13,2024-05-10,1575,0
10_13,2024-05-10,1625,0
10_13,2024-05-10,1675,0
10_13,2024-05-10,1725,0
10_13,2024-05-10,1775,0
10_13,2024-05-10,1825,1
10_13,2024-05-10,1875,0
10_13,2024-05-10,1925,0
10_13,2024-05-10,1975,0
10_13,2024-05-16,-1975,0
10_13,2024-05-16,-1925,0
10_13,2024-05-16,-1875,0
10_13,2024-05-16,-1825,0
10_13,2024-05-16,-1775,0
10_13,2024-05-16,-1725,0
10_13,2024-05-16,-1675,0
10_13,2024-05-16,-1625,0
10_13,2024-05-16,-1575,0
10_13,2024-05-16,-1525,0
10_13,2024-05-16,-1475,0
10_13,2024-05-16,-1425,0
10_13,2024-05-16,-1375,0
10_13,2024-05-16,-1325,0
10_13,2024-05-16,-1275,0
10_13,2024-05-16,-1225,0
10_13,2024-05-16,-1175,0
10_13,2024-05-16,-1125,0
10_13,2024-05-16,-1075,0
10_13,2024-05-16,-1025,0
10_13,2024-05-16,-975,0
10_13,2024-05-16,-925,0
10_13,2024-05-16,-875,0
10_13,2024-05-16,-825,0
10_13,2024-05-16,-775,0
10_13,2024-05-16,-725,0
10_13,2024-05-16,-675,0
10_13,2024-05-16,-625,0
10_13,2024-05-16,-575,0
10_13,2024-05-16,-525,0
10_13,2024-05-16,-475,0
10_13,2024-05-16,-425,0
10_13,2024-05-16,-375,0
10_13,2024-05-16,-325,0
10_13,2024-05-16,-275,0
10_13,2024-05-16,-225,0
10_13,2024-05-16,-175,0
10_13,2024-05-16,-125,0
10_13,2024-05-16,-75,0
10_13,2024-05-16,-25,0
10_13,2024-05-16,25,0
10_13,2024-05-16,75,0
10_13,2024-05-16,125,0
10_13,2024-05-16,175,0
10_13,2024-05-16,225,0
10_13,2024-05-16,275,0
10_13,2024-05-16,325,0
10_13,2024-05-16,375,0
10_13,2024-05-16,425,0
10_13,2024-05-16,475,1
10_13,2024-05-16,525,0
10_13,2024-05-16,575,0
10_13,2024-05-16,625,0
10_13,2024-05-16,675,0
10_13,2024-05-16,725,0
10_13,2024-05-16,775,1
10_13,2024-05-16,825,0
10_13,2024-05-16,875,0
10_13,2024-05-16,925,0
10_13,2024-05-16,975,0
10_13,2024-05-16,1025,0
10_13,2024-05-16,1075,0
10_13,2024-05-16,1125,0
10_13,2024-05-16,1175,0
10_13,2024-05-16,1225,0
10_13,2024-05-16,1275,0
10_13,2024-05-16,1325,2
10_13,2024-05-16,1375,0
10_13,2024-05-16,1425,0
10_13,2024-05-16,1475,1
10_13,2024-05-16,1525,0
10_13,2024-05-16,1575,0
10_13,2024-05-16,1625,0
10_13,2024-05-16,1675,0
10_13,2024-05-16,1725,0
10_13,2024-05-16,1775,0
10_13,2024-05-16,1825,0
10_13,2024-05-16,1875,0
10_13,2024-05-16,1925,0
10_13,2024-05-16,1975,0
10_13,2024-05-19,-1975,0
10_13,2024-05-19,-1925,0
10_13,2024-05-19,-1875,0
10_13,2024-05-19,-1825,0
10_13,2024-05-19,-1775,0
10_13,2024-05-19,-1725,0
10_13,2024-05-19,-1675,0
10_13,2024-05-19,-1625,0
10_13,2024-05-19,-1575,0
10_13,2024-05-19,-1525,0
10_13,2024-05-19,-1475,0
10_13,2024-05-19,-1425,0
10_13,2024-05-19,-1375,0
10_13,2024-05-19,-1325,0
10_13,2024-05-19,-1275,0
10_13,2024-05-19,-1225,0
10_13,2024-05-19,-1175,0
10_13,2024-05-19,-1125,1
10_13,2024-05-19,-1075,0
10_13,2024-05-19,-1025,0
10_13,2024-05-19,-975,0
10_13,2024-05-19,-925,0
10_13,2024-05-19,-875,0
10_13,2024-05-19,-825,0
10_13,2024-05-19,-775,0
10_13,2024-05-19,-725,0
10_13,2024-05-19,-675,0
10_13,2024-05-19,-625,0
10_13,2024-05-19,-575,0
10_13,2024-05-19,-525,0
10_13,2024-05-19,-475,1
10_13,2024-05-19,-425,1
10_13,2024-05-19,-375,0
10_13,2024-05-19,-325,2
10_13,2024-05-19,-275,0
10_13,2024-05-19,-225,0
10_13,2024-05-19,-175,0
10_13,2024-05-19,-125,0
10_13,2024-05-19,-75,0
10_13,2024-05-19,-25,0
10_13,2024-05-19,25,0
10_13,2024-05-19,75,0
10_13,2024-05-19,125,0
10_13,2024-05-19,175,0
10_13,2024-05-19,225,0
10_13,2024-05-19,275,0
10_13,2024-05-19,325,0
10_13,2024-05-19,375,2
10_13,2024-05-19,425,2
10_13,2024-05-19,475,0
10_13,2024-05-19,525,1
10_13,2024-05-19,575,0
10_13,2024-05-19,625,0
10_13,2024-05-19,675,0
10_13,2024-05-19,725,0
10_13,2024-05-19,775,0
10_13,2024-05-19,825,0
10_13,2024-05-19,875,0
10_13,2024-05-19,925,0
10_13,2024-05-19,975,0
10_13,2024-05-19,1025,0
10_13,2024-05-19,1075,0
10_13,2024-05-19,1125,0
10_13,2024-05-19,1175,0
10_13,2024-05-19,1225,0
10_13,2024-05-19,1275,0
10_13,2024-05-19,1325,0
10_13,2024-05-19,1375,0
10_13,2024-05-19,1425,0
10_13,2024-05-19,1475,0
10_13,2024-05-19,1525,0
10_13,2024-05-19,1575,0
10_13,2024-05-19,1625,0
10_13,2024-05-19,1675,0
10_13,2024-05-19,1725,0
10_13,2024-05-19,1775,0
10_13,2024-05-19,1825,0
10_13,2024-05-19,1875,0
10_13,2024-05-19,1925,0
10_13,2024-05-19,1975,0
10_13,2024-05-25,-1975,0
10_13,2024-05-25,-1925,0
10_13,2024-05-25,-1875,0
10_13,2024-05-25,-1825,0
10_13,2024-05-25,-1775,0
10_13,2024-05-25,-1725,0
10_13,2024-05-25,-1675,0
10_13,2024-05-25,-1625,0
10_13,2024-05-25,-1575,0
10_13,2024-05-25,-1525,0
10_13,2024-05-25,-1475,0
10_13,2024-05-25,-1425,0
10_13,2024-05-25,-1375,0
10_13,2024-05-25,-1325,0
10_13,2024-05-25,-1275,0
10_13,2024-05-25,-1225,0
10_13,2024-05-25,-1175,0
10_13,2024-05-25,-1125,0
10_13,2024-05-25,-1075,0
10_13,2024-05-25,-1025,0
10_13,2024-05-25,-975,0
10_13,2024-05-25,-925,0
10_13,2024-05-25,-875,1
10_13,2024-05-25,-825,0
10_13,2024-05-25,-775,0
10_13,2024-05-25,-725,0
10_13,2024-05-25,-675,0
10_13,2024-05-25,-625,1
10_13,2024-05-25,-575,0
10_13,2024-05-25,-525,0
10_13,2024-05-25,-475,0
10_13,2024-05-25,-425,0
10_13,2024-05-25,-375,0
10_13,2024-05-25,-325,0
10_13,2024-05-25,-275,0
10_13,2024-05-25,-225,0
10_13,2024-05-25,-175,0
10_13,2024-05-25,-125,0
10_13,2024-05-25,-75,0
10_13,2024-05-25,-25,0
10_13,2024-05-25,25,0
10_13,2024-05-25,75,0
10_13,2024-05-25,125,0
10_13,2024-05-25,175,0
10_13,2024-05-25,225,0
10_13,2024-05-25,275,1
10_13,2024-05-25,325,0
10_13,2024-05-25,375,0
10_13,2024-05-25,425,0
10_13,2024-05-25,475,0
10_13,2024-05-25,525,0
10_13,2024-05-25,575,0
10_13,2024-05-25,625,0
10_13,2024-05-25,675,0
10_13,2024-05-25,725,0
10_13,2024-05-25,775,1
10_13,2024-05-25,825,0
10_13,2024-05-25,875,0
10_13,2024-05-25,925,0
10_13,2024-05-25,975,0
10_13,2024-05-25,1025,1
10_13,2024-05-25,1075,0
10_13,2024-05-25,1125,0
10_13,2024-05-25,1175,0
10_13,2024-05-25,1225,0
10_13,2024-05-25,1275,0
10_13,2024-05-25,1325,0
10_13,2024-05-25,1375,1
10_13,2024-05-25,1425,0
10_13,2024-05-25,1475,0
10_13,2024-05-25,1525,0
10_13,2024-05-25,1575,0
10_13,2024-05-25,1625,1
10_13,2024-05-25,1675,1
10_13,2024-05-25,1725,0
10_13,2024-05-25,1775,0
10_13,2024-05-25,1825,1
10_13,2024-05-25,1875,0
10_13,2024-05-25,1925,0
10_13,2024-05-25,1975,1
10_13,2024-05-28,-1975,0
10_13,2024-05-28,-1925,0
10_13,2024-05-28,-1875,0
10_13,2024-05-28,-1825,0
10_13,2024-05-28,-1775,0
10_13,2024-05-28,-1725,0
10_13,2024-05-28,-1675,1
10_13,2024-05-28,-1625,0
10_13,2024-05-28,-1575,0
10_13,2024-05-28,-1525,0
10_13,2024-05-28,-1475,0
10_13,2024-05-28,-1425,0
10_13,2024-05-28,-1375,0
10_13,2024-05-28,-1325,1
10_13,2024-05-28,-1275,0
10_13,2024-05-28,-1225,0
10_13,2024-05-28,-1175,0
10_13,2024-05-28,-1125,0
10_13,2024-05-28,-1075,0
10_13,2024-05-28,-1025,0
10_13,2024-05-28,-975,0
10_13,2024-05-28,-925,0
10_13,2024-05-28,-875,0
10_13,2024-05-28,-825,0
10_13,2024-05-28,-775,0
10_13,2024-05-28,-725,0
10_13,2024-05-28,-675,0
10_13,2024-05-28,-625,0
10_13,2024-05-28,-575,0
10_13,2024-05-28,-525,1
10_13,2024-05-28,-475,0
10_13,2024-05-28,-425,0
10_13,2024-05-28,-375,0
10_13,2024-05-28,-325,0
10_13,2024-05-28,-275,0
10_13,2024-05-28,-225,0
10_13,2024-05-28,-175,0
10_13,2024-05-28,-125,0
10_13,2024-05-28,-75,0
10_13,2024-05-28,-25,0
10_13,2024-05-28,25,0
10_13,2024-05-28,75,0
10_13,2024-05-28,125,0
10_13,2024-05-28,175,0
10_13,2024-05-28,225,0
10_13,2024-05-28,275,0
10_13,2024-05-28,325,0
10_13,2024-05-28,375,1
10_13,2024-05-28,425,0
10_13,2024-05-28,475,0
10_13,2024-05-28,525,0
10_13,2024-05-28,575,1
10_13,2024-05-28,625,0
10_13,2024-05-28,675,0
10_13,2024-05-28,725,0
10_13,2024-05-28,775,0
10_13,2024-05-28,825,0
10_13,2024-05-28,875,0
10_13,2024-05-28,925,0
10_13,2024-05-28,975,0
10_13,2024-05-28,1025,0
10_13,2024-05-28,1075,0
10_13,2024-05-28,1125,0
10_13,2024-05-28,1175,0
10_13,2024-05-28,1225,1
10_13,2024-05-28,1275,0
10_13,2024-05-28,1325,0
10_13,2024-05-28,1375,0
10_13,2024-05-28,1425,0
10_13,2024-05-28,1475,0
10_13,2024-05-28,1525,0
10_13,2024-05-28,1575,0
10_13,2024-05-28,1625,0
10_13,2024-05-28,1675,0
10_13,2024-05-28,1725,0
10_13,2024-05-28,1775,0
10_13,2024-05-28,1825,0
10_13,2024-05-28,1875,0
10_13,2024-05-28,1925,0
10_13,2024-05-28,1975,0
10_13,2024-06-03,-1975,0
10_13,2024-06-03,-1925,0
10_13,2024-06-03,-1875,0
10_13,2024-06-03,-1825,0
10_13,2024-06-03,-1775,0
10_13,2024-06-03,-1725,0
10_13,2024-06-03,-1675,0
10_13,2024-06-03,-1625,0
10_13,2024-06-03,-1575,0
10_13,2024-06-03,-1525,0
10_13,2024-06-03,-1475,0
10_13,2024-06-03,-1425,0
10_13,2024-06-03,-1375,0
10_13,2024-06-03,-1325,0
10_13,2024-06-03,-1275,0
10_13,2024-06-03,-1225,0
10_13,2024-06-03,-1175,0
10_13,2024-06-03,-1125,0
10_13,2024-06-03,-1075,0
10_13,2024-06-03,-1025,0
10_13,2024-06-03,-975,0
10_13,2024-06-03,-925,0
10_13,2024-06-03,-875,0
10_13,2024-06-03,-825,0
10_13,2024-06-03,-775,0
10_13,2024-06-03,-725,0
10_13,2024-06-03,-675,1
10_13,2024-06-03,-625,0
10_13,2024-06-03,-575,0
10_13,2024-06-03,-525,0
10_13,2024-06-03,-475,0
10_13,2024-06-03,-425,0
10_13,2024-06-03,-375,0
10_13,2024-06-03,-325,0
10_13,2024-06-03,-275,0
10_13,2024-06-03,-225,0
10_13,2024-06-03,-175,0
10_13,2024-06-03,-125,0
10_13,2024-06-03,-75,0
10_13,2024-06-03,-25,0
10_13,2024-06-03,25,0
10_13,2024-06-03,75,0
10_13,2024-06-03,125,0
10_13,2024-06-03,175,0
10_13,2024-06-03,225,0
10_13,2024-06-03,275,0
10_13,2024-06-03,325,0
10_13,2024-06-03,375,0
10_13,2024-06-03,425,0
10_13,2024-06-03,475,0
10_13,2024-06-03,525,0
10_13,2024-06-03,575,0
10_13,2024-06-03,625,0
10_13,2024-06-03,675,0
10_13,2024-06-03,725,0
10_13,2024-06-03,775,1
10_13,2024-06-03,825,0
10_13,2024-06-03,875,1
10_13,2024-06-03,925,0
10_13,2024-06-03,975,0
10_13,2024-06-03,1025,0
10_13,2024-06-03,1075,1
10_13,2024-06-03,1125,0
10_13,2024-06-03,1175,0
10_13,2024-06-03,1225,0
10_13,2024-06-03,1275,1
10_13,2024-06-03,1325,0
10_13,2024-06-03,1375,0
10_13,2024-06-03,1425,1
10_13,2024-06-03,1475,1
10_13,2024-06-03,1525,0
10_13,2024-06-03,1575,1
10_13,2024-06-03,1625,0
10_13,2024-06-03,1675,1
10_13,2024-06-03,1725,0
10_13,2024-06-03,1775,0
10_13,2024-06-03,1825,0
10_13,2024-06-03,1875,0
