date,bin_center,n_crimes,treated,side
2024-08-10,4150,1,0,Control (no rationing)
2024-08-10,4200,1,0,Control (no rationing)
2024-08-10,4250,1,0,Control (no rationing)
2024-08-10,4300,3,0,Control (no rationing)
2024-08-10,4400,3,0,Control (no rationing)
2024-08-10,4550,1,0,Control (no rationing)
2024-08-10,4650,3,0,Control (no rationing)
2024-08-10,4800,2,0,Control (no rationing)
2024-08-10,4850,1,0,Control (no rationing)
2024-08-10,4900,2,0,Control (no rationing)
2024-08-10,4950,2,0,Control (no rationing)
2024-08-10,5100,1,0,Control (no rationing)
2024-08-10,5300,1,0,Control (no rationing)
2024-08-10,5350,2,0,Control (no rationing)
2024-08-10,5400,2,0,Control (no rationing)
2024-08-10,5450,3,0,Control (no rationing)
2024-08-10,5550,1,0,Control (no rationing)
2024-08-10,5650,1,0,Control (no rationing)
2024-08-10,5850,1,0,Control (no rationing)
2024-08-10,5900,1,0,Control (no rationing)
2024-08-10,5950,1,0,Control (no rationing)
2024-08-10,6100,1,0,Control (no rationing)
2024-08-10,6300,1,0,Control (no rationing)
2024-08-10,6450,2,0,Control (no rationing)
2024-08-10,6550,1,0,Control (no rationing)
2024-08-10,6600,1,0,Control (no rationing)
2024-08-10,7750,1,0,Control (no rationing)
2024-08-10,7800,3,0,Control (no rationing)
2024-08-10,8050,1,0,Control (no rationing)
2024-08-10,8150,1,0,Control (no rationing)
2024-08-10,8300,1,0,Control (no rationing)
2024-08-10,8400,1,0,Control (no rationing)
2024-08-10,8450,2,0,Control (no rationing)
2024-08-10,8550,1,0,Control (no rationing)
2024-08-10,8650,5,0,Control (no rationing)
2024-08-10,8900,1,0,Control (no rationing)
2024-08-10,9350,1,0,Control (no rationing)
2024-08-10,9600,1,0,Control (no rationing)
2024-08-10,9650,1,0,Control (no rationing)
2024-08-10,9750,1,0,Control (no rationing)
2024-08-10,10050,1,0,Control (no rationing)
2024-08-10,10350,1,0,Control (no rationing)
2024-08-10,10400,1,0,Control (no rationing)
2024-08-10,10500,1,0,Control (no rationing)
2024-08-10,10550,1,0,Control (no rationing)
2024-08-10,10750,1,0,Control (no rationing)
2024-08-10,11400,2,0,Control (no rationing)
2024-08-10,11600,1,0,Control (no rationing)
2024-08-10,11650,1,0,Control (no rationing)
2024-08-10,11900,2,0,Control (no rationing)
2024-08-10,11950,2,0,Control (no rationing)
2024-08-10,12000,1,0,Control (no rationing)
2024-08-10,12200,1,0,Control (no rationing)
2024-08-10,12450,1,0,Control (no rationing)
2024-08-10,12550,2,0,Control (no rationing)
2024-08-10,13400,1,0,Control (no rationing)
2024-08-10,13700,1,0,Control (no rationing)
2024-08-12,-3400,1,1,Treated (water rationing)
2024-08-12,-3000,1,1,Treated (water rationing)
2024-08-12,-2800,1,1,Treated (water rationing)
2024-08-12,-2750,3,1,Treated (water rationing)
2024-08-12,-2650,3,1,Treated (water rationing)
2024-08-12,-2500,1,1,Treated (water rationing)
2024-08-12,-2400,1,1,Treated (water rationing)
2024-08-12,-2250,2,1,Treated (water rationing)
2024-08-12,-2200,1,1,Treated (water rationing)
2024-08-12,-2100,1,1,Treated (water rationing)
2024-08-12,-2050,1,1,Treated (water rationing)
2024-08-12,-1750,2,1,Treated (water rationing)
2024-08-12,-1700,1,1,Treated (water rationing)
2024-08-12,-1650,5,1,Treated (water rationing)
2024-08-12,-1600,1,1,Treated (water rationing)
2024-08-12,-1550,1,1,Treated (water rationing)
2024-08-12,-1450,2,1,Treated (water rationing)
2024-08-12,-1400,1,1,Treated (water rationing)
2024-08-12,-1350,1,1,Treated (water rationing)
2024-08-12,-1300,2,1,Treated (water rationing)
2024-08-12,-1200,1,1,Treated (water rationing)
2024-08-12,-1150,1,1,Treated (water rationing)
2024-08-12,-1100,2,1,Treated (water rationing)
2024-08-12,-1050,2,1,Treated (water rationing)
2024-08-12,-1000,4,1,Treated (water rationing)
2024-08-12,-900,2,1,Treated (water rationing)
2024-08-12,-700,1,1,Treated (water rationing)
2024-08-12,-600,3,1,Treated (water rationing)
2024-08-12,-400,1,1,Treated (water rationing)
2024-08-12,-350,2,1,Treated (water rationing)
2024-08-12,-300,1,1,Treated (water rationing)
2024-08-12,-250,2,1,Treated (water rationing)
2024-08-12,-200,1,1,Treated (water rationing)
2024-08-12,-0,1,1,Control (no rationing)
2024-08-12,150,1,0,Control (no rationing)
2024-08-12,250,5,0,Control (no rationing)
2024-08-12,350,1,0,Control (no rationing)
2024-08-12,400,2,0,Control (no rationing)
2024-08-12,500,1,0,Control (no rationing)
2024-08-12,550,1,0,Control (no rationing)
2024-08-12,650,1,0,Control (no rationing)
2024-08-12,700,1,0,Control (no rationing)
2024-08-12,750,1,0,Control (no rationing)
2024-08-12,800,1,0,Control (no rationing)
2024-08-12,900,1,0,Control (no rationing)
2024-08-12,950,1,0,Control (no rationing)
2024-08-12,1000,4,0,Control (no rationing)
2024-08-12,1100,1,0,Control (no rationing)
2024-08-12,1400,4,0,Control (no rationing)
2024-08-12,1450,1,0,Control (no rationing)
2024-08-12,1550,1,0,Control (no rationing)
2024-08-12,1600,1,0,Control (no rationing)
2024-08-12,1650,2,0,Control (no rationing)
2024-08-12,1800,1,0,Control (no rationing)
2024-08-12,1950,2,0,Control (no rationing)
2024-08-12,2100,3,0,Control (no rationing)
2024-08-12,2150,1,0,Control (no rationing)
2024-08-12,2300,1,0,Control (no rationing)
2024-08-12,2350,2,0,Control (no rationing)
2024-08-12,2400,2,0,Control (no rationing)
2024-08-12,2500,1,0,Control (no rationing)
2024-08-12,2600,2,0,Control (no rationing)
2024-08-12,2650,1,0,Control (no rationing)
2024-08-12,2750,1,0,Control (no rationing)
2024-08-12,2800,6,0,Control (no rationing)
2024-08-12,2850,2,0,Control (no rationing)
2024-08-12,2900,5,0,Control (no rationing)
2024-08-12,2950,3,0,Control (no rationing)
2024-08-12,3000,1,0,Control (no rationing)
2024-08-12,3050,1,0,Control (no rationing)
2024-08-12,3100,1,0,Control (no rationing)
2024-08-12,3150,2,0,Control (no rationing)
2024-08-12,3200,1,0,Control (no rationing)
2024-08-12,3250,2,0,Control (no rationing)
2024-08-12,3300,2,0,Control (no rationing)
2024-08-12,3350,2,0,Control (no rationing)
2024-08-12,3450,1,0,Control (no rationing)
2024-08-12,3500,1,0,Control (no rationing)
2024-08-12,3550,1,0,Control (no rationing)
2024-08-12,3700,1,0,Control (no rationing)
2024-08-12,3750,2,0,Control (no rationing)
2024-08-12,3800,1,0,Control (no rationing)
2024-08-12,3850,1,0,Control (no rationing)
2024-08-12,3900,1,0,Control (no rationing)
2024-08-12,3950,1,0,Control (no rationing)
2024-08-12,4300,2,0,Control (no rationing)
2024-08-12,4400,2,0,Control (no rationing)
2024-08-12,4500,1,0,Control (no rationing)
2024-08-12,4550,1,0,Control (no rationing)
2024-08-12,4700,3,0,Control (no rationing)
2024-08-12,4750,1,0,Control (no rationing)
2024-08-12,4800,1,0,Control (no rationing)
2024-08-12,5000,1,0,Control (no rationing)
2024-08-12,5050,3,0,Control (no rationing)
2024-08-12,5200,2,0,Control (no rationing)
2024-08-12,5250,2,0,Control (no rationing)
2024-08-12,5450,1,0,Control (no rationing)
2024-08-12,5500,1,0,Control (no rationing)
2024-08-12,5600,2,0,Control (no rationing)
2024-08-12,5650,4,0,Control (no rationing)
2024-08-12,5700,2,0,Control (no rationing)
2024-08-12,5750,1,0,Control (no rationing)
2024-08-12,5850,1,0,Control (no rationing)
2024-08-12,6000,2,0,Control (no rationing)
2024-08-12,6350,2,0,Control (no rationing)
2024-08-12,6500,2,0,Control (no rationing)
2024-08-12,6550,1,0,Control (no rationing)
2024-08-12,7250,1,0,Control (no rationing)
2024-08-12,7600,2,0,Control (no rationing)
2024-08-12,7650,2,0,Control (no rationing)
2024-08-12,7700,1,0,Control (no rationing)
2024-08-12,7750,1,0,Control (no rationing)
2024-08-12,8200,1,0,Control (no rationing)
2024-08-12,8400,2,0,Control (no rationing)
2024-08-12,8450,2,0,Control (no rationing)
2024-08-12,8500,1,0,Control (no rationing)
2024-08-12,9750,1,0,Control (no rationing)
2024-08-12,10950,2,0,Control (no rationing)
2024-08-16,-2300,1,1,Treated (water rationing)
2024-08-16,-2250,1,1,Treated (water rationing)
2024-08-16,-2050,1,1,Treated (water rationing)
2024-08-16,-1950,5,1,Treated (water rationing)
2024-08-16,-1700,1,1,Treated (water rationing)
2024-08-16,-1600,2,1,Treated (water rationing)
2024-08-16,-1300,1,1,Treated (water rationing)
2024-08-16,-1250,1,1,Treated (water rationing)
2024-08-16,-1150,1,1,Treated (water rationing)
2024-08-16,-1050,1,1,Treated (water rationing)
2024-08-16,-1000,1,1,Treated (water rationing)
2024-08-16,-800,2,1,Treated (water rationing)
2024-08-16,-750,1,1,Treated (water rationing)
2024-08-16,-650,1,1,Treated (water rationing)
2024-08-16,-550,2,1,Treated (water rationing)
2024-08-16,-500,1,1,Treated (water rationing)
2024-08-16,-450,4,1,Treated (water rationing)
2024-08-16,-400,2,1,Treated (water rationing)
2024-08-16,-300,1,1,Treated (water rationing)
2024-08-16,-250,1,1,Treated (water rationing)
2024-08-16,-150,3,1,Treated (water rationing)
2024-08-16,-50,1,1,Treated (water rationing)
2024-08-16,200,2,0,Control (no rationing)
2024-08-16,400,1,0,Control (no rationing)
2024-08-16,550,1,0,Control (no rationing)
2024-08-16,650,1,0,Control (no rationing)
2024-08-16,850,1,0,Control (no rationing)
2024-08-16,950,1,0,Control (no rationing)
2024-08-16,1650,2,0,Control (no rationing)
2024-08-16,1700,1,0,Control (no rationing)
2024-08-16,1800,3,0,Control (no rationing)
2024-08-16,1950,2,0,Control (no rationing)
2024-08-16,2000,1,0,Control (no rationing)
2024-08-16,2050,1,0,Control (no rationing)
2024-08-16,2150,1,0,Control (no rationing)
2024-08-16,2300,1,0,Control (no rationing)
2024-08-16,2400,1,0,Control (no rationing)
2024-08-16,2450,1,0,Control (no rationing)
2024-08-16,2600,2,0,Control (no rationing)
2024-08-16,2650,1,0,Control (no rationing)
2024-08-16,2700,1,0,Control (no rationing)
2024-08-16,2750,1,0,Control (no rationing)
2024-08-16,2800,1,0,Control (no rationing)
2024-08-16,2900,1,0,Control (no rationing)
2024-08-16,2950,1,0,Control (no rationing)
2024-08-16,3200,3,0,Control (no rationing)
2024-08-16,3400,1,0,Control (no rationing)
2024-08-16,3450,1,0,Control (no rationing)
2024-08-16,3500,4,0,Control (no rationing)
2024-08-16,3550,2,0,Control (no rationing)
2024-08-16,3600,2,0,Control (no rationing)
2024-08-16,4700,1,0,Control (no rationing)
2024-08-16,5100,2,0,Control (no rationing)
2024-08-16,5400,1,0,Control (no rationing)
2024-08-16,5550,1,0,Control (no rationing)
2024-08-16,5750,1,0,Control (no rationing)
2024-08-16,6100,1,0,Control (no rationing)
2024-08-16,6150,1,0,Control (no rationing)
2024-08-18,-1500,1,1,Treated (water rationing)
2024-08-18,-1450,2,1,Treated (water rationing)
2024-08-18,-1350,2,1,Treated (water rationing)
2024-08-18,-1250,1,1,Treated (water rationing)
2024-08-18,-1150,2,1,Treated (water rationing)
2024-08-18,-1100,1,1,Treated (water rationing)
2024-08-18,-1050,1,1,Treated (water rationing)
2024-08-18,-1000,3,1,Treated (water rationing)
2024-08-18,-950,1,1,Treated (water rationing)
2024-08-18,-900,1,1,Treated (water rationing)
2024-08-18,-600,1,1,Treated (water rationing)
2024-08-18,-550,2,1,Treated (water rationing)
2024-08-18,-500,2,1,Treated (water rationing)
2024-08-18,-300,2,1,Treated (water rationing)
2024-08-18,-100,5,1,Treated (water rationing)
2024-08-18,-50,1,1,Treated (water rationing)
2024-08-18,0,3,0,Control (no rationing)
2024-08-18,50,2,0,Control (no rationing)
2024-08-18,100,2,0,Control (no rationing)
2024-08-18,350,1,0,Control (no rationing)
2024-08-18,400,1,0,Control (no rationing)
2024-08-18,450,1,0,Control (no rationing)
2024-08-18,500,3,0,Control (no rationing)
2024-08-18,550,3,0,Control (no rationing)
2024-08-18,700,1,0,Control (no rationing)
2024-08-18,750,1,0,Control (no rationing)
2024-08-18,850,2,0,Control (no rationing)
2024-08-18,900,1,0,Control (no rationing)
2024-08-18,950,2,0,Control (no rationing)
2024-08-18,1100,2,0,Control (no rationing)
2024-08-18,1150,1,0,Control (no rationing)
2024-08-18,1200,1,0,Control (no rationing)
2024-08-18,1350,1,0,Control (no rationing)
2024-08-18,1400,1,0,Control (no rationing)
2024-08-18,1450,2,0,Control (no rationing)
2024-08-18,1500,1,0,Control (no rationing)
2024-08-18,1550,2,0,Control (no rationing)
2024-08-18,1600,1,0,Control (no rationing)
2024-08-18,1700,2,0,Control (no rationing)
2024-08-18,1750,3,0,Control (no rationing)
2024-08-18,1800,6,0,Control (no rationing)
2024-08-18,1900,5,0,Control (no rationing)
2024-08-18,1950,1,0,Control (no rationing)
2024-08-18,2000,5,0,Control (no rationing)
2024-08-18,2050,3,0,Control (no rationing)
2024-08-18,2100,1,0,Control (no rationing)
2024-08-18,2200,2,0,Control (no rationing)
2024-08-18,2250,2,0,Control (no rationing)
2024-08-18,2300,2,0,Control (no rationing)
2024-08-18,2350,2,0,Control (no rationing)
2024-08-18,2450,1,0,Control (no rationing)
2024-08-18,2500,2,0,Control (no rationing)
2024-08-18,2550,1,0,Control (no rationing)
2024-08-18,2600,1,0,Control (no rationing)
2024-08-18,2650,7,0,Control (no rationing)
2024-08-18,2700,2,0,Control (no rationing)
2024-08-18,2750,4,0,Control (no rationing)
2024-08-18,2800,1,0,Control (no rationing)
2024-08-18,2850,7,0,Control (no rationing)
2024-08-18,2900,3,0,Control (no rationing)
2024-08-18,2950,5,0,Control (no rationing)
2024-08-18,3000,1,0,Control (no rationing)
2024-08-18,3050,3,0,Control (no rationing)
2024-08-18,3100,5,0,Control (no rationing)
2024-08-18,3150,6,0,Control (no rationing)
2024-08-18,3250,4,0,Control (no rationing)
2024-08-18,3300,3,0,Control (no rationing)
2024-08-18,3350,4,0,Control (no rationing)
2024-08-18,3400,4,0,Control (no rationing)
2024-08-18,3450,3,0,Control (no rationing)
2024-08-18,3500,3,0,Control (no rationing)
2024-08-18,3550,4,0,Control (no rationing)
2024-08-18,3600,4,0,Control (no rationing)
2024-08-18,3650,6,0,Control (no rationing)
2024-08-18,3700,2,0,Control (no rationing)
2024-08-18,3750,4,0,Control (no rationing)
2024-08-18,3800,2,0,Control (no rationing)
2024-08-18,3850,3,0,Control (no rationing)
2024-08-18,3900,1,0,Control (no rationing)
2024-08-18,3950,1,0,Control (no rationing)
2024-08-18,4000,1,0,Control (no rationing)
2024-08-18,4050,2,0,Control (no rationing)
2024-08-18,4100,2,0,Control (no rationing)
2024-08-18,4200,3,0,Control (no rationing)
2024-08-18,4300,5,0,Control (no rationing)
2024-08-18,4350,5,0,Control (no rationing)
2024-08-18,4400,2,0,Control (no rationing)
2024-08-18,4450,3,0,Control (no rationing)
2024-08-18,4500,4,0,Control (no rationing)
2024-08-18,4550,5,0,Control (no rationing)
2024-08-18,4600,3,0,Control (no rationing)
2024-08-18,4650,2,0,Control (no rationing)
2024-08-18,4700,3,0,Control (no rationing)
2024-08-18,4750,2,0,Control (no rationing)
2024-08-18,4800,5,0,Control (no rationing)
2024-08-18,4850,1,0,Control (no rationing)
2024-08-18,4900,2,0,Control (no rationing)
2024-08-18,4950,1,0,Control (no rationing)
2024-08-18,5000,2,0,Control (no rationing)
2024-08-18,5150,4,0,Control (no rationing)
2024-08-18,5200,3,0,Control (no rationing)
2024-08-18,5250,1,0,Control (no rationing)
2024-08-18,5300,4,0,Control (no rationing)
2024-08-18,5350,1,0,Control (no rationing)
2024-08-18,5400,1,0,Control (no rationing)
2024-08-18,5450,1,0,Control (no rationing)
2024-08-18,5500,2,0,Control (no rationing)
2024-08-18,5550,1,0,Control (no rationing)
2024-08-18,5600,1,0,Control (no rationing)
2024-08-18,5700,3,0,Control (no rationing)
2024-08-18,5750,1,0,Control (no rationing)
2024-08-18,5800,3,0,Control (no rationing)
2024-08-18,5850,1,0,Control (no rationing)
2024-08-18,5900,3,0,Control (no rationing)
2024-08-18,5950,2,0,Control (no rationing)
2024-08-18,6000,3,0,Control (no rationing)
2024-08-18,6050,6,0,Control (no rationing)
2024-08-18,6100,1,0,Control (no rationing)
2024-08-18,6150,6,0,Control (no rationing)
2024-08-18,6200,7,0,Control (no rationing)
2024-08-18,6250,2,0,Control (no rationing)
2024-08-18,6300,4,0,Control (no rationing)
2024-08-18,6350,1,0,Control (no rationing)
2024-08-18,6400,7,0,Control (no rationing)
2024-08-18,6500,2,0,Control (no rationing)
2024-08-18,6550,1,0,Control (no rationing)
2024-08-18,6650,1,0,Control (no rationing)
2024-08-18,6750,2,0,Control (no rationing)
2024-08-18,6850,2,0,Control (no rationing)
2024-08-18,6950,1,0,Control (no rationing)
2024-08-18,7000,2,0,Control (no rationing)
2024-08-18,7050,1,0,Control (no rationing)
2024-08-18,7150,1,0,Control (no rationing)
2024-08-18,7350,1,0,Control (no rationing)
2024-08-18,7400,1,0,Control (no rationing)
2024-08-18,7800,4,0,Control (no rationing)
2024-08-18,7950,1,0,Control (no rationing)
2024-08-18,8200,1,0,Control (no rationing)
2024-08-20,-2700,1,1,Treated (water rationing)
2024-08-20,-2650,1,1,Treated (water rationing)
2024-08-20,-2600,3,1,Treated (water rationing)
2024-08-20,-2550,1,1,Treated (water rationing)
2024-08-20,-2450,2,1,Treated (water rationing)
2024-08-20,-2350,1,1,Treated (water rationing)
2024-08-20,-2300,2,1,Treated (water rationing)
2024-08-20,-2150,1,1,Treated (water rationing)
2024-08-20,-2100,2,1,Treated (water rationing)
2024-08-20,-2050,7,1,Treated (water rationing)
2024-08-20,-2000,3,1,Treated (water rationing)
2024-08-20,-1900,1,1,Treated (water rationing)
2024-08-20,-1700,5,1,Treated (water rationing)
2024-08-20,-1550,2,1,Treated (water rationing)
2024-08-20,-1400,4,1,Treated (water rationing)
2024-08-20,-1350,4,1,Treated (water rationing)
2024-08-20,-1300,1,1,Treated (water rationing)
2024-08-20,-1200,4,1,Treated (water rationing)
2024-08-20,-1100,2,1,Treated (water rationing)
2024-08-20,-1050,1,1,Treated (water rationing)
2024-08-20,-950,1,1,Treated (water rationing)
2024-08-20,-800,1,1,Treated (water rationing)
2024-08-20,-600,1,1,Treated (water rationing)
2024-08-20,-550,2,1,Treated (water rationing)
2024-08-20,-500,1,1,Treated (water rationing)
2024-08-20,-450,4,1,Treated (water rationing)
2024-08-20,-350,2,1,Treated (water rationing)
2024-08-20,-250,2,1,Treated (water rationing)
2024-08-20,-150,3,1,Treated (water rationing)
2024-08-20,-100,1,1,Treated (water rationing)
2024-08-20,-0,2,1,Control (no rationing)
2024-08-20,100,3,0,Control (no rationing)
2024-08-20,150,2,0,Control (no rationing)
2024-08-20,200,2,0,Control (no rationing)
2024-08-20,300,1,0,Control (no rationing)
2024-08-20,350,1,0,Control (no rationing)
2024-08-20,400,1,0,Control (no rationing)
2024-08-20,550,3,0,Control (no rationing)
2024-08-20,600,3,0,Control (no rationing)
2024-08-20,700,2,0,Control (no rationing)
2024-08-20,750,4,0,Control (no rationing)
2024-08-20,850,2,0,Control (no rationing)
2024-08-20,900,5,0,Control (no rationing)
2024-08-20,950,1,0,Control (no rationing)
2024-08-20,1000,2,0,Control (no rationing)
2024-08-20,1100,7,0,Control (no rationing)
2024-08-20,1150,6,0,Control (no rationing)
2024-08-20,1200,4,0,Control (no rationing)
2024-08-20,1300,1,0,Control (no rationing)
2024-08-20,1350,2,0,Control (no rationing)
2024-08-20,1400,5,0,Control (no rationing)
2024-08-20,1450,2,0,Control (no rationing)
2024-08-20,1500,2,0,Control (no rationing)
2024-08-20,1550,3,0,Control (no rationing)
2024-08-20,1600,1,0,Control (no rationing)
2024-08-20,1650,1,0,Control (no rationing)
2024-08-20,1700,2,0,Control (no rationing)
2024-08-20,1750,1,0,Control (no rationing)
