crime_id,date,polygon_id,shift_id,treated,boundary_id,boundary_distance,running_var,treated_polygon_id,control_polygon_id,x_magna_m,y_magna_m,is_duplicate_record,in_estimation_sample,within_distance_screen,treated_side,abs_distance_m,log_distance_m,distance_km
SUR-02227349-24,2024-12-03,9,2,0,9_10,266.6253988080175,266.6253988080175,10,9,999749.4188318646,1009769.963087926,0,1,1,control,266.6253988080175,5.589588237083487,0.2666253988080175
SUR-00412710-25,2025-03-08,9,2,1,9_10,100.25075054085208,-100.25075054085208,9,10,999827.8764670456,1009942.789884011,0,1,1,treated,100.25075054085208,4.617600118708331,-0.100250750540852
SUR-00795961-24,2024-05-04,9,2,0,5_9,1538.571794964333,1538.571794964333,5,9,999903.541858776,1009790.5740641382,0,1,1,control,1538.571794964333,7.33925960152519,1.5385717949643332
SUR-01962495-24,2024-10-26,9,2,0,8_9,29.88663163452549,29.88663163452549,8,9,999935.440033301,1009826.2012378516,0,1,1,control,29.88663163452549,3.4303234571040844,0.0298866316345254
SUR-00971749-24,2024-05-31,9,2,0,5_9,1286.6730777318876,1286.6730777318876,5,9,999507.6082251904,1009880.0051816,0,1,1,control,1286.6730777318876,7.1605920528094025,1.2866730777318875
SUR-01906882-24,2024-10-18,9,2,1,8_9,255.31235268148325,-255.31235268148325,9,8,999380.7098262176,1009676.2239510928,0,1,1,treated,255.31235268148325,5.54639682839077,-0.2553123526814832
SUR-01906837-24,2024-10-18,9,2,1,8_9,249.48802324595056,-249.48802324595056,9,8,999395.6226810864,1009680.6106091398,0,1,1,treated,249.48802324595056,5.523411107988507,-0.2494880232459505
SUR-01121140-24,2024-06-22,9,2,0,8_9,891.6422075155698,891.6422075155698,8,9,999225.913346866,1010363.0161448354,0,1,1,control,891.6422075155698,6.794185837113036,0.8916422075155698
SUR-01121128-24,2024-06-22,9,2,0,8_9,891.6422075155698,891.6422075155698,8,9,999225.913346866,1010363.0161448354,0,1,1,control,891.6422075155698,6.794185837113036,0.8916422075155698
SUR-01730617-24,2024-09-21,9,2,0,5_9,722.2365909982047,722.2365909982047,5,9,999283.0803020388,1010401.2049868864,0,1,1,control,722.2365909982047,6.583736403757941,0.7222365909982047
SUR-01528357-24,2024-08-24,9,2,0,8_9,777.6395855104032,777.6395855104032,8,9,999509.2826809548,1010442.6182886824,0,1,1,control,777.6395855104032,6.657548275793021,0.7776395855104032
SUR-00445605-25,2025-03-12,9,2,0,5_9,636.8410445666885,636.8410445666885,5,9,999282.5873980686,1010490.0529658364,0,1,1,control,636.8410445666885,6.458089105855461,0.6368410445666886
SUR-00954317-24,2024-05-28,9,2,0,9_10,1236.7495141368663,1236.7495141368663,10,9,998878.9921409524,1009317.2438404736,0,1,1,control,1236.7495141368663,7.121050101704082,1.2367495141368663
SUR-01790657-24,2024-09-30,9,2,1,8_9,7.621909394741572,-7.621909394741572,9,8,999433.600804102,1009402.1005306352,0,1,1,treated,7.621909394741572,2.1543065676570587,-0.0076219093947415
SUR-00542344-25,2025-03-26,9,2,1,5_9,561.0534163448827,-561.0534163448827,9,5,996067.906689152,1014183.2505943436,0,1,1,treated,561.0534163448827,6.331596892254038,-0.5610534163448827
SUR-00719107-25,2025-04-22,9,2,1,5_9,522.0449312312577,-522.0449312312577,9,5,995907.2086630412,1014366.7289195448,0,1,1,treated,522.0449312312577,6.259667370950839,-0.5220449312312577
SUR-00386342-25,2025-03-03,9,2,0,5_9,772.9416816477652,772.9416816477652,5,9,995898.3721373024,1014056.0099207488,0,1,1,control,772.9416816477652,6.651496524042708,0.7729416816477652
SUR-00744957-25,2025-04-26,9,2,0,5_9,1261.76090140219,1261.76090140219,5,9,995822.740519364,1013461.246337748,0,1,1,control,1261.76090140219,7.141055794375392,1.26176090140219
SUR-00668991-25,2025-04-13,9,2,1,5_9,629.685686549588,-629.685686549588,9,5,996804.5905573172,1013471.629580714,0,1,1,treated,629.685686549588,6.446807618865685,-0.629685686549588
SUR-00569729-25,2025-03-30,9,2,0,5_9,473.7725964308752,473.7725964308752,5,9,997007.1099358088,1013404.0029137456,0,1,1,control,473.7725964308752,6.162835945043921,0.4737725964308751
SUR-00150248-25,2025-01-26,9,2,0,5_9,157.97516767231917,157.97516767231917,5,9,997193.7736344952,1013770.3744328225,0,1,1,control,157.97516767231917,5.068748011861638,0.1579751676723191
SUR-00483220-25,2025-03-17,9,2,1,5_9,1054.6455939580362,-1054.6455939580362,9,5,995998.1133046634,1013590.8444702012,0,1,1,treated,1054.6455939580362,6.961907796153806,-1.054645593958036
SUR-00567324-25,2025-03-30,9,2,0,5_9,226.80515842991167,226.80515842991167,5,9,997218.8981069128,1013678.1206523916,0,1,1,control,226.80515842991167,5.428490695312939,0.2268051584299116
SUR-00666658-25,2025-04-13,9,2,1,5_9,217.3961634359924,-217.3961634359924,9,5,997315.2295209412,1013373.4234712796,0,1,1,treated,217.3961634359924,5.386310677031437,-0.2173961634359924
SUR-01602942-24,2024-09-03,9,2,0,5_9,31.003224193950924,31.003224193950924,5,9,997690.9231118566,1013396.705390015,0,1,1,control,31.003224193950924,3.465836653785142,0.0310032241939509
SUR-02182834-24,2024-11-27,9,2,0,5_9,363.033947749222,363.033947749222,5,9,995569.6369428424,1015001.426676052,0,1,1,control,363.033947749222,5.897247126335326,0.363033947749222
SUR-00204641-25,2025-02-04,9,2,0,5_9,377.3150622215372,377.3150622215372,5,9,995701.0391553844,1014728.6612396468,0,1,1,control,377.3150622215372,5.935727346393649,0.3773150622215371
SUR-00414119-25,2025-03-08,9,2,1,5_9,198.23007679273303,-198.23007679273303,9,5,995773.894571946,1014915.2187475668,0,1,1,treated,198.23007679273303,5.294460321668296,-0.198230076792733
SUR-00539121-25,2025-03-26,9,2,1,5_9,454.50666928267145,-454.50666928267145,9,5,995584.2855713587,1014739.7459282104,0,1,1,treated,454.50666928267145,6.121410358267186,-0.4545066692826714
SUR-00747854-25,2025-04-26,9,2,0,5_9,388.511739813821,388.511739813821,5,9,995720.014358894,1014699.830390024,0,1,1,control,388.511739813821,5.96489400558526,0.388511739813821
SUR-00747868-25,2025-04-26,9,2,0,5_9,388.511739813821,388.511739813821,5,9,995720.014358894,1014699.830390024,0,1,1,control,388.511739813821,5.96489400558526,0.388511739813821
SUR-00748100-25,2025-04-26,9,2,0,5_9,388.511739813821,388.511739813821,5,9,995720.014358894,1014699.830390024,0,1,1,control,388.511739813821,5.96489400558526,0.388511739813821
SUR-00234309-25,2025-02-09,9,2,1,5_9,360.72990181517366,-360.72990181517366,9,5,995904.4231051436,1014580.0889870138,0,1,1,treated,360.72990181517366,5.890897805751658,-0.3607299018151736
SUR-00569975-25,2025-03-30,9,2,0,5_9,360.72990181517366,360.72990181517366,5,9,995904.4231051436,1014580.0889870138,0,1,1,control,360.72990181517366,5.890897805751658,0.3607299018151736
SUR-00236864-25,2025-02-09,9,2,1,5_9,1852.1987532223736,-1852.1987532223736,9,5,994727.2420255542,1013620.881786897,0,1,1,treated,1852.1987532223736,7.524668480772125,-1.8521987532223736
SUR-01307442-24,2024-07-21,9,2,1,5_9,1851.4220591346689,-1851.4220591346689,9,5,994681.0714754104,1013663.5855731836,0,1,1,treated,1851.4220591346689,7.524249282943525,-1.8514220591346688
SUR-00443345-25,2025-03-12,9,2,0,5_9,1978.9398925789185,1978.9398925789185,5,9,994772.6848203974,1013422.2272929336,0,1,1,control,1978.9398925789185,7.590821765944415,1.9789398925789183
SUR-00387584-25,2025-03-03,9,2,0,5_9,1782.849396992571,1782.849396992571,5,9,994943.6157999944,1013529.6782317116,0,1,1,control,1782.849396992571,7.486528890850356,1.782849396992571
SUR-00664730-25,2025-04-13,9,2,1,5_9,1792.7975865787137,-1792.7975865787137,9,5,994956.4837134564,1013503.9649049552,0,1,1,treated,1792.7975865787137,7.492090208259157,-1.7927975865787136
SUR-00073657-25,2025-01-13,9,2,1,5_9,1912.571937857516,-1912.571937857516,9,5,994376.5903906362,1013696.6064157112,0,1,1,treated,1912.571937857516,7.556726899067639,-1.912571937857516
SUR-00744772-25,2025-04-26,9,2,0,5_9,1912.571937857516,1912.571937857516,5,9,994376.5903906362,1013696.6064157112,0,1,1,control,1912.571937857516,7.556726899067639,1.912571937857516
SUR-00073421-25,2025-01-13,9,2,1,5_9,1522.9271189031813,-1522.9271189031813,9,5,995134.2211927244,1013707.198479714,0,1,1,treated,1522.9271189031813,7.329045912861065,-1.5229271189031812
SUR-00722279-25,2025-04-22,9,2,1,5_9,1564.2169871998626,-1564.2169871998626,9,5,995214.5772660432,1013583.1604621286,0,1,1,treated,1564.2169871998626,7.355779743331198,-1.5642169871998626
SUR-02245241-24,2024-12-06,9,2,0,5_9,1457.285405073373,1457.285405073373,5,9,994040.9770002696,1014214.3343338724,0,1,1,control,1457.285405073373,7.285016644490992,1.457285405073373
SUR-00504807-25,2025-03-21,9,2,0,5_9,369.6494214819071,369.6494214819071,5,9,994913.0673453464,1015438.421877912,0,1,1,control,369.6494214819071,5.915256660281079,0.3696494214819071
SUR-00238326-25,2025-02-09,9,2,1,5_9,1159.3294287158838,-1159.3294287158838,9,5,995387.9668175138,1013967.7656733237,0,1,1,treated,1159.3294287158838,7.05645923405512,-1.1593294287158835
SUR-00569013-25,2025-03-30,9,2,0,5_9,1129.0370247233434,1129.0370247233434,5,9,995018.1085020298,1014371.5251706383,0,1,1,control,1129.0370247233434,7.030005676411514,1.1290370247233434
SUR-00542906-25,2025-03-26,9,2,1,5_9,682.858884449876,-682.858884449876,9,5,995357.4459481988,1014666.0686133504,0,1,1,treated,682.858884449876,6.527751587054056,-0.682858884449876
SUR-02357449-24,2024-12-21,10,3,1,9_10,191.9159512647042,-191.9159512647042,10,9,999402.6247226652,1010976.7530198628,0,1,1,treated,191.9159512647042,5.262254608378353,-0.1919159512647042
SUR-01900041-24,2024-10-17,10,3,0,8_10,1228.8444408411565,1228.8444408411565,8,10,999453.1914435969,1010945.3784027091,0,1,1,control,1228.8444408411565,7.114642969507501,1.2288444408411563
SUR-01061273-24,2024-06-13,10,3,0,8_10,1228.8444408411565,1228.8444408411565,8,10,999453.1914435969,1010945.3784027091,0,1,1,control,1228.8444408411565,7.114642969507501,1.2288444408411563
SUR-01525605-24,2024-08-24,10,3,0,8_10,1286.5024806910326,1286.5024806910326,8,10,999469.3038678444,1011017.7252735544,0,1,1,control,1286.5024806910326,7.160459559286352,1.2865024806910326
SUR-01960803-24,2024-10-26,10,3,0,8_10,1364.4194896082222,1364.4194896082222,8,10,999336.643119751,1011036.044155241,0,1,1,control,1364.4194896082222,7.219216978800737,1.3644194896082222
SUR-00976993-24,2024-05-31,10,3,0,5_10,606.0946349622797,606.0946349622797,5,10,999787.9732921836,1010734.3570020886,0,1,1,control,606.0946349622797,6.408684684940825,0.6060946349622797
SUR-01318432-24,2024-07-23,10,3,1,9_10,289.99904944084403,-289.99904944084403,10,9,999886.555817776,1010835.2250092326,0,1,1,treated,289.99904944084403,5.6733200006398485,-0.289999049440844
SUR-01062511-24,2024-06-13,10,3,0,8_10,1514.6632649189198,1514.6632649189198,8,10,999724.0889521148,1011340.4213212138,0,1,1,control,1514.6632649189198,7.323608420763962,1.5146632649189198
